刘牌楼村,1070.69245105884
乌石山村,1495.23602139065
湖嘴村,1077.50755137868
铺咀村,780.351316919049
李冲村,994.1778276645
新桥村,990.895462692007
盘石桥村,1168.71986122789
驸马坳村,351.836779598247
张冲村,783.972492781284
九棵松村,140.012310752345
白石山村,938.949318699844
富冲村,1141.61533384689
三店村,1153.0866897973
火铺村,996.418829435572
马湖村,1565.4208120167
潘畈村,1269.48131859836
界岭村,630.030499482987
李俊村,1237.62760243945
